userId	geneSymbol	geneName	entrezgene	gLink
GAS2L2	GAS2L2	growth arrest specific 2 like 2	246176	https://www.ncbi.nlm.nih.gov/gene/?term=246176
TOR4A	TOR4A	torsin family 4 member A	54863	https://www.ncbi.nlm.nih.gov/gene/?term=54863
SDS	SDS	serine dehydratase	10993	https://www.ncbi.nlm.nih.gov/gene/?term=10993
TGFBR3	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
INPP5D	INPP5D	inositol polyphosphate-5-phosphatase D	3635	https://www.ncbi.nlm.nih.gov/gene/?term=3635
CNIH3	CNIH3	cornichon family AMPA receptor auxiliary protein 3	149111	https://www.ncbi.nlm.nih.gov/gene/?term=149111
SSC5D	SSC5D	scavenger receptor cysteine rich family member with 5 domains	284297	https://www.ncbi.nlm.nih.gov/gene/?term=284297
LINC01264	LINC01264	long intergenic non-protein coding RNA 1264	104266963	https://www.ncbi.nlm.nih.gov/gene/?term=104266963
SLC25A15P4	SLC25A15P4	solute carrier family 25 member 15 pseudogene 4	100422636	https://www.ncbi.nlm.nih.gov/gene/?term=100422636
SLC37A1	SLC37A1	solute carrier family 37 member 1	54020	https://www.ncbi.nlm.nih.gov/gene/?term=54020
FAM124A	FAM124A	family with sequence similarity 124 member A	220108	https://www.ncbi.nlm.nih.gov/gene/?term=220108
OR2A5	OR2A5	olfactory receptor family 2 subfamily A member 5	393046	https://www.ncbi.nlm.nih.gov/gene/?term=393046
LINC02084	LINC02084	long intergenic non-protein coding RNA 2084	105377006	https://www.ncbi.nlm.nih.gov/gene/?term=105377006
GATM	GATM	glycine amidinotransferase	2628	https://www.ncbi.nlm.nih.gov/gene/?term=2628
TBX20	TBX20	T-box 20	57057	https://www.ncbi.nlm.nih.gov/gene/?term=57057
EPN3	EPN3	epsin 3	55040	https://www.ncbi.nlm.nih.gov/gene/?term=55040
DENND2D	DENND2D	DENN domain containing 2D	79961	https://www.ncbi.nlm.nih.gov/gene/?term=79961
MYHAS	MYHAS	myosin heavy chain gene cluster antisense RNA	100128560	https://www.ncbi.nlm.nih.gov/gene/?term=100128560
PHF21B	PHF21B	PHD finger protein 21B	112885	https://www.ncbi.nlm.nih.gov/gene/?term=112885
TNS2	TNS2	tensin 2	23371	https://www.ncbi.nlm.nih.gov/gene/?term=23371
LGALS3	LGALS3	galectin 3	3958	https://www.ncbi.nlm.nih.gov/gene/?term=3958
FDPSP3	FDPSP3	farnesyl diphosphate synthase pseudogene 3	2227	https://www.ncbi.nlm.nih.gov/gene/?term=2227
PRRX2	PRRX2	paired related homeobox 2	51450	https://www.ncbi.nlm.nih.gov/gene/?term=51450
SLC26A5	SLC26A5	solute carrier family 26 member 5	375611	https://www.ncbi.nlm.nih.gov/gene/?term=375611
CPNE7	CPNE7	copine 7	27132	https://www.ncbi.nlm.nih.gov/gene/?term=27132
SLC6A1	SLC6A1	solute carrier family 6 member 1	6529	https://www.ncbi.nlm.nih.gov/gene/?term=6529
RPE65	RPE65	RPE65, retinoid isomerohydrolase	6121	https://www.ncbi.nlm.nih.gov/gene/?term=6121
TMEM45A	TMEM45A	transmembrane protein 45A	55076	https://www.ncbi.nlm.nih.gov/gene/?term=55076
FGF14	FGF14	fibroblast growth factor 14	2259	https://www.ncbi.nlm.nih.gov/gene/?term=2259
SHROOM4	SHROOM4	shroom family member 4	57477	https://www.ncbi.nlm.nih.gov/gene/?term=57477
TG	TG	thyroglobulin	7038	https://www.ncbi.nlm.nih.gov/gene/?term=7038
DNAH5	DNAH5	dynein axonemal heavy chain 5	1767	https://www.ncbi.nlm.nih.gov/gene/?term=1767
IGSF21	IGSF21	immunoglobin superfamily member 21	84966	https://www.ncbi.nlm.nih.gov/gene/?term=84966
PLAC9P1	PLAC9P1	placenta specific 9 pseudogene 1	389033	https://www.ncbi.nlm.nih.gov/gene/?term=389033
CDKL2	CDKL2	cyclin dependent kinase like 2	8999	https://www.ncbi.nlm.nih.gov/gene/?term=8999
SEMA3B	SEMA3B	semaphorin 3B	7869	https://www.ncbi.nlm.nih.gov/gene/?term=7869
CRACR2A	CRACR2A	calcium release activated channel regulator 2A	84766	https://www.ncbi.nlm.nih.gov/gene/?term=84766
GAREM1	GAREM1	GRB2 associated regulator of MAPK1 subtype 1	64762	https://www.ncbi.nlm.nih.gov/gene/?term=64762
PLXNA4	PLXNA4	plexin A4	91584	https://www.ncbi.nlm.nih.gov/gene/?term=91584
SOX9-AS1	SOX9-AS1	SOX9 antisense RNA 1	400618	https://www.ncbi.nlm.nih.gov/gene/?term=400618
RSL24D1P11	RSL24D1P11	ribosomal L24 domain containing 1 pseudogene 11	284288	https://www.ncbi.nlm.nih.gov/gene/?term=284288
SP140L	SP140L	SP140 nuclear body protein like	93349	https://www.ncbi.nlm.nih.gov/gene/?term=93349
MICALL2	MICALL2	MICAL like 2	79778	https://www.ncbi.nlm.nih.gov/gene/?term=79778
PYY	PYY	peptide YY	5697	https://www.ncbi.nlm.nih.gov/gene/?term=5697
OTUD7A	OTUD7A	OTU deubiquitinase 7A	161725	https://www.ncbi.nlm.nih.gov/gene/?term=161725
SOCS3	SOCS3	suppressor of cytokine signaling 3	9021	https://www.ncbi.nlm.nih.gov/gene/?term=9021
COL6A5	COL6A5	collagen type VI alpha 5 chain	256076	https://www.ncbi.nlm.nih.gov/gene/?term=256076
LOXHD1	LOXHD1	lipoxygenase homology domains 1	125336	https://www.ncbi.nlm.nih.gov/gene/?term=125336
RAD21L1	RAD21L1	RAD21 cohesin complex component like 1	642636	https://www.ncbi.nlm.nih.gov/gene/?term=642636
CYP1B1	CYP1B1	cytochrome P450 family 1 subfamily B member 1	1545	https://www.ncbi.nlm.nih.gov/gene/?term=1545
FCF1P7	FCF1P7	FCF1 pseudogene 7	100422536	https://www.ncbi.nlm.nih.gov/gene/?term=100422536
TMCO4	TMCO4	transmembrane and coiled-coil domains 4	255104	https://www.ncbi.nlm.nih.gov/gene/?term=255104
FOXC2-AS1	FOXC2-AS1	FOXC2 antisense RNA 1	103752587	https://www.ncbi.nlm.nih.gov/gene/?term=103752587
GPC4	GPC4	glypican 4	2239	https://www.ncbi.nlm.nih.gov/gene/?term=2239
GABRA5	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit	2558	https://www.ncbi.nlm.nih.gov/gene/?term=2558
PPARG	PPARG	peroxisome proliferator activated receptor gamma	5468	https://www.ncbi.nlm.nih.gov/gene/?term=5468
ZNF75A	ZNF75A	zinc finger protein 75a	7627	https://www.ncbi.nlm.nih.gov/gene/?term=7627
CTSS	CTSS	cathepsin S	1520	https://www.ncbi.nlm.nih.gov/gene/?term=1520
GPC1	GPC1	glypican 1	2817	https://www.ncbi.nlm.nih.gov/gene/?term=2817
KLF17	KLF17	Kruppel like factor 17	128209	https://www.ncbi.nlm.nih.gov/gene/?term=128209
NELL2	NELL2	neural EGFL like 2	4753	https://www.ncbi.nlm.nih.gov/gene/?term=4753
LINC01524	LINC01524	long intergenic non-protein coding RNA 1524	101927700	https://www.ncbi.nlm.nih.gov/gene/?term=101927700
IL18	IL18	interleukin 18	3606	https://www.ncbi.nlm.nih.gov/gene/?term=3606
RNA5SP494	RNA5SP494	RNA, 5S ribosomal pseudogene 494	100873736	https://www.ncbi.nlm.nih.gov/gene/?term=100873736
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	https://www.ncbi.nlm.nih.gov/gene/?term=54
BDKRB1	BDKRB1	bradykinin receptor B1	623	https://www.ncbi.nlm.nih.gov/gene/?term=623
ITGB8	ITGB8	integrin subunit beta 8	3696	https://www.ncbi.nlm.nih.gov/gene/?term=3696
NBEAP5	NBEAP5	neurobeachin pseudogene 5	100418903	https://www.ncbi.nlm.nih.gov/gene/?term=100418903
AMOTL2	AMOTL2	angiomotin like 2	51421	https://www.ncbi.nlm.nih.gov/gene/?term=51421
KLF15	KLF15	Kruppel like factor 15	28999	https://www.ncbi.nlm.nih.gov/gene/?term=28999
STXBP5L	STXBP5L	syntaxin binding protein 5 like	9515	https://www.ncbi.nlm.nih.gov/gene/?term=9515
KIAA0408	KIAA0408	KIAA0408	9729	https://www.ncbi.nlm.nih.gov/gene/?term=9729
GSTM5P1	GSTM5P1	glutathione S-transferase mu 5 pseudogene 1	100505557	https://www.ncbi.nlm.nih.gov/gene/?term=100505557
LINC02057	LINC02057	long intergenic non-protein coding RNA 2057	105378992	https://www.ncbi.nlm.nih.gov/gene/?term=105378992
LINC00623	LINC00623	long intergenic non-protein coding RNA 623	728855	https://www.ncbi.nlm.nih.gov/gene/?term=728855
GRK1	GRK1	G protein-coupled receptor kinase 1	6011	https://www.ncbi.nlm.nih.gov/gene/?term=6011
CARMIL2	CARMIL2	capping protein regulator and myosin 1 linker 2	146206	https://www.ncbi.nlm.nih.gov/gene/?term=146206
TNFRSF11A	TNFRSF11A	TNF receptor superfamily member 11a	8792	https://www.ncbi.nlm.nih.gov/gene/?term=8792
TMOD1	TMOD1	tropomodulin 1	7111	https://www.ncbi.nlm.nih.gov/gene/?term=7111
GPRC5B	GPRC5B	G protein-coupled receptor class C group 5 member B	51704	https://www.ncbi.nlm.nih.gov/gene/?term=51704
SHISA7	SHISA7	shisa family member 7	729956	https://www.ncbi.nlm.nih.gov/gene/?term=729956
MGAT4C	MGAT4C	MGAT4 family member C	25834	https://www.ncbi.nlm.nih.gov/gene/?term=25834
NABP1	NABP1	nucleic acid binding protein 1	64859	https://www.ncbi.nlm.nih.gov/gene/?term=64859
UPK3B	UPK3B	uroplakin 3B	105375355	https://www.ncbi.nlm.nih.gov/gene/?term=105375355
CBS	CBS	cystathionine-beta-synthase	875	https://www.ncbi.nlm.nih.gov/gene/?term=875
LINC01768	LINC01768	long intergenic non-protein coding RNA 1768	107985167	https://www.ncbi.nlm.nih.gov/gene/?term=107985167
SLC6A16	SLC6A16	solute carrier family 6 member 16	28968	https://www.ncbi.nlm.nih.gov/gene/?term=28968
MSX2	MSX2	msh homeobox 2	4488	https://www.ncbi.nlm.nih.gov/gene/?term=4488
RERG-IT1	RERG-IT1	RERG intronic transcript 1	100874290	https://www.ncbi.nlm.nih.gov/gene/?term=100874290
SYT2	SYT2	synaptotagmin 2	127833	https://www.ncbi.nlm.nih.gov/gene/?term=127833
RTN4RL2	RTN4RL2	reticulon 4 receptor like 2	349667	https://www.ncbi.nlm.nih.gov/gene/?term=349667
TPTE2P1	TPTE2P1	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 1	646405	https://www.ncbi.nlm.nih.gov/gene/?term=646405
MGP	MGP	matrix Gla protein	4256	https://www.ncbi.nlm.nih.gov/gene/?term=4256
PRELID1P4	PRELID1P4	PRELI domain containing 1 pseudogene 4	390572	https://www.ncbi.nlm.nih.gov/gene/?term=390572
KANK4	KANK4	KN motif and ankyrin repeat domains 4	163782	https://www.ncbi.nlm.nih.gov/gene/?term=163782
MMP13	MMP13	matrix metallopeptidase 13	4322	https://www.ncbi.nlm.nih.gov/gene/?term=4322
LINC01977	LINC01977	long intergenic non-protein coding RNA 1977	105371919	https://www.ncbi.nlm.nih.gov/gene/?term=105371919
GPLD1	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	2822	https://www.ncbi.nlm.nih.gov/gene/?term=2822
NRP2	NRP2	neuropilin 2	8828	https://www.ncbi.nlm.nih.gov/gene/?term=8828
ABCB4	ABCB4	ATP binding cassette subfamily B member 4	5244	https://www.ncbi.nlm.nih.gov/gene/?term=5244
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	https://www.ncbi.nlm.nih.gov/gene/?term=11173
LINC01887	LINC01887	long intergenic non-protein coding RNA 1887	102724470	https://www.ncbi.nlm.nih.gov/gene/?term=102724470
GAB3	GAB3	GRB2 associated binding protein 3	139716	https://www.ncbi.nlm.nih.gov/gene/?term=139716
IGHD3-3	IGHD3-3	immunoglobulin heavy diversity 3-3	28501	https://www.ncbi.nlm.nih.gov/gene/?term=28501
VIT	VIT	vitrin	5212	https://www.ncbi.nlm.nih.gov/gene/?term=5212
BLID	BLID	BH3-like motif containing, cell death inducer	414899	https://www.ncbi.nlm.nih.gov/gene/?term=414899
OTOG	OTOG	otogelin	340990	https://www.ncbi.nlm.nih.gov/gene/?term=340990
QSOX1	QSOX1	quiescin sulfhydryl oxidase 1	5768	https://www.ncbi.nlm.nih.gov/gene/?term=5768
SULT1A1	SULT1A1	sulfotransferase family 1A member 1	6817	https://www.ncbi.nlm.nih.gov/gene/?term=6817
CALHM6	CALHM6	calcium homeostasis modulator family member 6	441168	https://www.ncbi.nlm.nih.gov/gene/?term=441168
ARNTL2	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2	56938	https://www.ncbi.nlm.nih.gov/gene/?term=56938
MFAP3L	MFAP3L	microfibril associated protein 3 like	9848	https://www.ncbi.nlm.nih.gov/gene/?term=9848
TLR2	TLR2	toll like receptor 2	7097	https://www.ncbi.nlm.nih.gov/gene/?term=7097
AOC1	AOC1	amine oxidase, copper containing 1	26	https://www.ncbi.nlm.nih.gov/gene/?term=26
PRR29	PRR29	proline rich 29	92340	https://www.ncbi.nlm.nih.gov/gene/?term=92340
HTR6	HTR6	5-hydroxytryptamine receptor 6	3362	https://www.ncbi.nlm.nih.gov/gene/?term=3362
ZNF606	ZNF606	zinc finger protein 606	80095	https://www.ncbi.nlm.nih.gov/gene/?term=80095
CD40	CD40	CD40 molecule	958	https://www.ncbi.nlm.nih.gov/gene/?term=958
FMO3	FMO3	flavin containing monooxygenase 3	2328	https://www.ncbi.nlm.nih.gov/gene/?term=2328
MMP24	MMP24	matrix metallopeptidase 24	10893	https://www.ncbi.nlm.nih.gov/gene/?term=10893
GBP5	GBP5	guanylate binding protein 5	115362	https://www.ncbi.nlm.nih.gov/gene/?term=115362
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
INSC	INSC	INSC, spindle orientation adaptor protein	387755	https://www.ncbi.nlm.nih.gov/gene/?term=387755
MYH2	MYH2	myosin heavy chain 2	4620	https://www.ncbi.nlm.nih.gov/gene/?term=4620
MMP28	MMP28	matrix metallopeptidase 28	79148	https://www.ncbi.nlm.nih.gov/gene/?term=79148
OASL	OASL	2'-5'-oligoadenylate synthetase like	8638	https://www.ncbi.nlm.nih.gov/gene/?term=8638
MYMK	MYMK	myomaker, myoblast fusion factor	389827	https://www.ncbi.nlm.nih.gov/gene/?term=389827
SHISA8	SHISA8	shisa family member 8	440829	https://www.ncbi.nlm.nih.gov/gene/?term=440829
RAI14	RAI14	retinoic acid induced 14	26064	https://www.ncbi.nlm.nih.gov/gene/?term=26064
OR2A13P	OR2A13P	olfactory receptor family 2 subfamily A member 13 pseudogene	392140	https://www.ncbi.nlm.nih.gov/gene/?term=392140
MBOAT4	MBOAT4	membrane bound O-acyltransferase domain containing 4	619373	https://www.ncbi.nlm.nih.gov/gene/?term=619373
FLJ31356	FLJ31356	uncharacterized protein FLJ31356	403150	https://www.ncbi.nlm.nih.gov/gene/?term=403150
GAL3ST3	GAL3ST3	galactose-3-O-sulfotransferase 3	89792	https://www.ncbi.nlm.nih.gov/gene/?term=89792
CYCSP34	CYCSP34	cytochrome c, somatic pseudogene 34	360182	https://www.ncbi.nlm.nih.gov/gene/?term=360182
ZNF704	ZNF704	zinc finger protein 704	619279	https://www.ncbi.nlm.nih.gov/gene/?term=619279
NTRK2	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	https://www.ncbi.nlm.nih.gov/gene/?term=4915
PRSS8	PRSS8	serine protease 8	5652	https://www.ncbi.nlm.nih.gov/gene/?term=5652
SCN1B	SCN1B	sodium voltage-gated channel beta subunit 1	6324	https://www.ncbi.nlm.nih.gov/gene/?term=6324
SLC6A5	SLC6A5	solute carrier family 6 member 5	9152	https://www.ncbi.nlm.nih.gov/gene/?term=9152
CRIP3	CRIP3	cysteine rich protein 3	401262	https://www.ncbi.nlm.nih.gov/gene/?term=401262
KRTAP5-AS1	KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1	338651	https://www.ncbi.nlm.nih.gov/gene/?term=338651
SLC9A3	SLC9A3	solute carrier family 9 member A3	6550	https://www.ncbi.nlm.nih.gov/gene/?term=6550
SHISAL2A	SHISAL2A	shisa like 2A	348378	https://www.ncbi.nlm.nih.gov/gene/?term=348378
CASP10	CASP10	caspase 10	843	https://www.ncbi.nlm.nih.gov/gene/?term=843
SCAT8	SCAT8	S-phase cancer associated transcript 8	112935969	https://www.ncbi.nlm.nih.gov/gene/?term=112935969
PI15	PI15	peptidase inhibitor 15	51050	https://www.ncbi.nlm.nih.gov/gene/?term=51050
RCC2P6	RCC2P6	regulator of chromosome condensation 2 pseudogene 6	100421131	https://www.ncbi.nlm.nih.gov/gene/?term=100421131
TIGD7	TIGD7	tigger transposable element derived 7	91151	https://www.ncbi.nlm.nih.gov/gene/?term=91151
IGSF23	IGSF23	immunoglobulin superfamily member 23	147710	https://www.ncbi.nlm.nih.gov/gene/?term=147710
PARVA	PARVA	parvin alpha	55742	https://www.ncbi.nlm.nih.gov/gene/?term=55742
GRAMD1C	GRAMD1C	GRAM domain containing 1C	54762	https://www.ncbi.nlm.nih.gov/gene/?term=54762
MSLN	MSLN	mesothelin	10232	https://www.ncbi.nlm.nih.gov/gene/?term=10232
ARSJ	ARSJ	arylsulfatase family member J	79642	https://www.ncbi.nlm.nih.gov/gene/?term=79642
TRIM29	TRIM29	tripartite motif containing 29	23650	https://www.ncbi.nlm.nih.gov/gene/?term=23650
FLT1	FLT1	fms related tyrosine kinase 1	2321	https://www.ncbi.nlm.nih.gov/gene/?term=2321
MAML2	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
GASK1A	GASK1A	golgi associated kinase 1A	729085	https://www.ncbi.nlm.nih.gov/gene/?term=729085
SIX6	SIX6	SIX homeobox 6	4990	https://www.ncbi.nlm.nih.gov/gene/?term=4990
DIRAS2	DIRAS2	DIRAS family GTPase 2	54769	https://www.ncbi.nlm.nih.gov/gene/?term=54769
MGAT3-AS1	MGAT3-AS1	MGAT3 antisense RNA 1	104502417	https://www.ncbi.nlm.nih.gov/gene/?term=104502417
PITX2	PITX2	paired like homeodomain 2	5308	https://www.ncbi.nlm.nih.gov/gene/?term=5308
LINC01537	LINC01537	long intergenic non-protein coding RNA 1537	101928555	https://www.ncbi.nlm.nih.gov/gene/?term=101928555
RHOH	RHOH	ras homolog family member H	399	https://www.ncbi.nlm.nih.gov/gene/?term=399
ZNF99	ZNF99	zinc finger protein 99	7652	https://www.ncbi.nlm.nih.gov/gene/?term=7652
FERMT1	FERMT1	fermitin family member 1	55612	https://www.ncbi.nlm.nih.gov/gene/?term=55612
CFAP57	CFAP57	cilia and flagella associated protein 57	149465	https://www.ncbi.nlm.nih.gov/gene/?term=149465
TMTC1	TMTC1	transmembrane and tetratricopeptide repeat containing 1	83857	https://www.ncbi.nlm.nih.gov/gene/?term=83857
BRSK2	BRSK2	BR serine/threonine kinase 2	9024	https://www.ncbi.nlm.nih.gov/gene/?term=9024
KPNA7	KPNA7	karyopherin subunit alpha 7	402569	https://www.ncbi.nlm.nih.gov/gene/?term=402569
SCAMP5	SCAMP5	secretory carrier membrane protein 5	192683	https://www.ncbi.nlm.nih.gov/gene/?term=192683
DM1-AS	DM1-AS	DM1 locus antisense RNA	109729182	https://www.ncbi.nlm.nih.gov/gene/?term=109729182
DNAJC5B	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta	85479	https://www.ncbi.nlm.nih.gov/gene/?term=85479
MPPED2	MPPED2	metallophosphoesterase domain containing 2	744	https://www.ncbi.nlm.nih.gov/gene/?term=744
MAFK	MAFK	MAF bZIP transcription factor K	7975	https://www.ncbi.nlm.nih.gov/gene/?term=7975
NEBL	NEBL	nebulette	10529	https://www.ncbi.nlm.nih.gov/gene/?term=10529
OTUD1	OTUD1	OTU deubiquitinase 1	220213	https://www.ncbi.nlm.nih.gov/gene/?term=220213
FBLN1	FBLN1	fibulin 1	2192	https://www.ncbi.nlm.nih.gov/gene/?term=2192
DDC-AS1	DDC-AS1	DDC antisense RNA 1	100129427	https://www.ncbi.nlm.nih.gov/gene/?term=100129427
EFCAB1	EFCAB1	EF-hand calcium binding domain 1	79645	https://www.ncbi.nlm.nih.gov/gene/?term=79645
LIF	LIF	LIF, interleukin 6 family cytokine	3976	https://www.ncbi.nlm.nih.gov/gene/?term=3976
MT2A	MT2A	metallothionein 2A	4502	https://www.ncbi.nlm.nih.gov/gene/?term=4502
ZNF747	ZNF747	zinc finger protein 747	65988	https://www.ncbi.nlm.nih.gov/gene/?term=65988
LINC01621	LINC01621	long intergenic non-protein coding RNA 1621	89758	https://www.ncbi.nlm.nih.gov/gene/?term=89758
LINC01258	LINC01258	long intergenic non-protein coding RNA 1258	101928776	https://www.ncbi.nlm.nih.gov/gene/?term=101928776
PTPN22	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
HIF3A	HIF3A	hypoxia inducible factor 3 subunit alpha	64344	https://www.ncbi.nlm.nih.gov/gene/?term=64344
LINC00102	LINC00102	long intergenic non-protein coding RNA 102	100359394	https://www.ncbi.nlm.nih.gov/gene/?term=100359394
SYT17	SYT17	synaptotagmin 17	51760	https://www.ncbi.nlm.nih.gov/gene/?term=51760
DKK3	DKK3	dickkopf WNT signaling pathway inhibitor 3	27122	https://www.ncbi.nlm.nih.gov/gene/?term=27122
DIRAS3	DIRAS3	DIRAS family GTPase 3	9077	https://www.ncbi.nlm.nih.gov/gene/?term=9077
FOXL2	FOXL2	forkhead box L2	668	https://www.ncbi.nlm.nih.gov/gene/?term=668
POLN	POLN	DNA polymerase nu	353497	https://www.ncbi.nlm.nih.gov/gene/?term=353497
SLC1A3	SLC1A3	solute carrier family 1 member 3	6507	https://www.ncbi.nlm.nih.gov/gene/?term=6507
MIR4297	MIR4297	microRNA 4297	100422873	https://www.ncbi.nlm.nih.gov/gene/?term=100422873
ST8SIA4	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	7903	https://www.ncbi.nlm.nih.gov/gene/?term=7903
NKD1	NKD1	NKD1, WNT signaling pathway inhibitor	85407	https://www.ncbi.nlm.nih.gov/gene/?term=85407
TUBB2B	TUBB2B	tubulin beta 2B class IIb	347733	https://www.ncbi.nlm.nih.gov/gene/?term=347733
SVOPL	SVOPL	SVOP like	136306	https://www.ncbi.nlm.nih.gov/gene/?term=136306
GALNT10	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10	55568	https://www.ncbi.nlm.nih.gov/gene/?term=55568
TMEM198	TMEM198	transmembrane protein 198	130612	https://www.ncbi.nlm.nih.gov/gene/?term=130612
EMX1	EMX1	empty spiracles homeobox 1	2016	https://www.ncbi.nlm.nih.gov/gene/?term=2016
TMEM63A	TMEM63A	transmembrane protein 63A	9725	https://www.ncbi.nlm.nih.gov/gene/?term=9725
NMU	NMU	neuromedin U	10874	https://www.ncbi.nlm.nih.gov/gene/?term=10874
NFE2	NFE2	nuclear factor, erythroid 2	4778	https://www.ncbi.nlm.nih.gov/gene/?term=4778
GPR4	GPR4	G protein-coupled receptor 4	2828	https://www.ncbi.nlm.nih.gov/gene/?term=2828
TMEM88B	TMEM88B	transmembrane protein 88B	643965	https://www.ncbi.nlm.nih.gov/gene/?term=643965
ADAMTS10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	81794	https://www.ncbi.nlm.nih.gov/gene/?term=81794
RUNDC3B	RUNDC3B	RUN domain containing 3B	154661	https://www.ncbi.nlm.nih.gov/gene/?term=154661
IRAIN	IRAIN	IGF1R antisense imprinted non-protein coding RNA	104472848	https://www.ncbi.nlm.nih.gov/gene/?term=104472848
CALCA	CALCA	calcitonin related polypeptide alpha	796	https://www.ncbi.nlm.nih.gov/gene/?term=796
GASK1B	GASK1B	golgi associated kinase 1B	51313	https://www.ncbi.nlm.nih.gov/gene/?term=51313
TMEM176A	TMEM176A	transmembrane protein 176A	55365	https://www.ncbi.nlm.nih.gov/gene/?term=55365
POM121L7P	POM121L7P	POM121 transmembrane nucleoporin like 7 pseudogene	728418	https://www.ncbi.nlm.nih.gov/gene/?term=728418
SLC9A3-AS1	SLC9A3-AS1	SLC9A3 antisense RNA 1	100288152	https://www.ncbi.nlm.nih.gov/gene/?term=100288152
LINC01761	LINC01761	long intergenic non-protein coding RNA 1761	440594	https://www.ncbi.nlm.nih.gov/gene/?term=440594
LAMA4	LAMA4	laminin subunit alpha 4	3910	https://www.ncbi.nlm.nih.gov/gene/?term=3910
SLC22A1	SLC22A1	solute carrier family 22 member 1	6580	https://www.ncbi.nlm.nih.gov/gene/?term=6580
DPP10-AS1	DPP10-AS1	DPP10 antisense RNA 1	389023	https://www.ncbi.nlm.nih.gov/gene/?term=389023
NTNG2	NTNG2	netrin G2	84628	https://www.ncbi.nlm.nih.gov/gene/?term=84628
CXXC4	CXXC4	CXXC finger protein 4	80319	https://www.ncbi.nlm.nih.gov/gene/?term=80319
MAD1L1	MAD1L1	mitotic arrest deficient 1 like 1	8379	https://www.ncbi.nlm.nih.gov/gene/?term=8379
